2000-01-26,2000-01-31,0083.HK,23.51675951614591,3.59091,3.68182,2.5316702451467745
2000-01-26,2000-01-31,0101.HK,27.75918137689655,5.35,5.05,-5.607476635514016
2000-01-26,2000-01-31,1038.HK,30.33069976398113,14.1,13.85,-1.773049645390071
2000-01-26,2000-01-31,1044.HK,30.79502577827462,1.93373,1.95791,1.2504331007948417
2000-01-27,2000-02-01,0002.HK,27.992668773433337,33.400002,32.099998,-3.89222731184268
2000-01-27,2000-02-01,0005.HK,29.781907180728027,92.75,92.0,-0.8086253369272237
2000-01-27,2000-02-01,0012.HK,26.283650187333407,25.7061,25.9545,0.9663076079218559
2000-01-27,2000-02-01,0017.HK,19.00446040084138,12.0766,12.3753,2.4733782687180184
2000-01-27,2000-02-01,0101.HK,29.739230570005475,5.4,5.0,-7.407407407407414
2000-01-27,2000-02-01,1038.HK,27.38132378207176,13.9,13.8,-0.7194244604316521
2000-01-28,2000-02-02,0002.HK,24.798941121257414,33.0,32.700001,-0.9090878787878778
2000-01-28,2000-02-02,0101.HK,28.88657419290969,5.35,5.3,-0.9345794392523332
2000-01-28,2000-02-02,1038.HK,27.38132378207176,13.9,13.75,-1.0791366906474844
2000-01-31,2000-02-07,0002.HK,21.497299009099663,32.5,31.799999,-2.153849230769232
2000-01-31,2000-02-07,0004.HK,29.926669216916835,14.4578,14.2254,-1.6074368161131027
2000-01-31,2000-02-07,0101.HK,24.371520886526213,5.05,5.15,1.980198019801991
2000-01-31,2000-02-07,1038.HK,26.630502715674055,13.85,13.75,-0.7220216606498169
2000-02-01,2000-02-07,0002.HK,19.285230680821996,32.099998,31.799999,-0.934576382216596
2000-02-01,2000-02-07,0101.HK,23.70645169454781,5.0,5.15,3.000000000000007
2000-02-01,2000-02-07,1038.HK,25.866654694987602,13.8,13.75,-0.36231884057971525
2000-02-02,2000-02-07,0002.HK,30.789580170567802,32.700001,31.799999,-2.7522996100214208
2000-02-02,2000-02-07,0004.HK,29.064594999710778,14.2254,14.2254,0.0
2000-02-02,2000-02-07,0005.HK,30.98950800277784,91.5,91.25,-0.273224043715847
2000-02-02,2000-02-07,0017.HK,30.568693931586296,12.2473,12.546,2.438904901488493
2000-02-02,2000-02-07,1038.HK,25.09158566544164,13.75,13.75,0.0
2000-02-03,2000-02-08,0002.HK,25.027263095865322,31.799999,30.799999,-3.144654186938811
